Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
0,78.7812,5.67191e+06,1.2151,0,2,False,
1,74.1026,6.03001e+06,1.24581,0,4,False,
2,49.2661,9.06991e+06,1.60825,0,3,False,
3,69.7287,6.40826e+06,2.05384,0,34,True,
5,86.3216,5.17645e+06,2.32782,0,12,True,
6,60.6097,7.37241e+06,2.91003,0,52,True,
7,434.129,1.02928e+06,3.19861,1,2,False,
8,16.8851,2.64635e+07,2.85968,0,2,False,
9,199.978,2.23444e+06,3.50007,0,2,False,
11,170.675,2.61807e+06,3.20242,0,3,False,
12,147.088,3.0379e+06,4.45789,98,2,False,
13,67.4682,6.62296e+06,3.69723,0,53,True,
14,67.883,6.58249e+06,2.31579,0,2,False,
16,105.393,4.23973e+06,4.19194,0,100,True,
17,63.522,7.0344e+06,3.43486,0,60,True,
18,62.4859,7.15104e+06,3.17671,0,40,True,
19,2925.72,152728,4.4583,57,2,False,
21,41.6845,1.07195e+07,3.0277,0,13,True,
22,67.9274,6.57819e+06,3.13517,0,53,True,
23,94.3169,4.73764e+06,4.54312,0,59,True,
24,73.9301,6.04408e+06,3.78441,0,100,True,
25,47479,9411.3,4.31405,0,2,False,
26,71.0727,6.28708e+06,4.24426,0,30,True,
27,62.1368,7.19122e+06,4.49534,0,3,False,
28,97.6817,4.57444e+06,4.79843,0,38,True,
29,102.909,4.34207e+06,3.96971,0,67,True,
30,113.153,3.94897e+06,3.61237,0,24,True,
31,90.2952,4.94865e+06,3.61564,0,10,True,
32,81.9408,5.45319e+06,4.19077,0,38,True,
33,66.2816,6.74153e+06,4.77563,0,36,True,
34,73.3071,6.09544e+06,4.08669,0,23,True,
36,100.259,4.45683e+06,4.8019,0,13,True,
37,87.146,5.12748e+06,5.31081,0,77,True,
38,106.811,4.18347e+06,4.83899,0,3,False,
39,75.5094,5.91766e+06,5.15384,0,100,True,
40,80.204,5.57129e+06,5.53958,0,41,True,
41,82.8543,5.39308e+06,4.33283,0,100,True,
42,70.0975,6.37454e+06,5.18067,0,66,True,
43,96.044,4.65244e+06,4.97187,0,100,True,
44,91.5257,4.88212e+06,4.7978,0,40,True,
45,71.2358,6.27268e+06,5.13513,0,7,True,
46,578.945,771816,3.55061,33,2,False,
47,9233.14,48395.2,5.39955,1,2,False,
48,61.9291,7.21533e+06,4.95571,0,13,True,
49,96.9394,4.60947e+06,5.58178,0,100,True,
50,83.9676,5.32157e+06,5.44271,0,74,True,
51,108.416,4.12152e+06,6.78376,98,2,False,
52,1483.36,301234,5.2519,0,2,False,
53,1094.67,408195,5.0034,1,2,False,
54,37.7447,1.18385e+07,5.55116,0,2,False,
55,105.977,4.21639e+06,5.97837,0,74,True,
56,110.485,4.04435e+06,5.89912,0,4,False,
57,95.4504,4.68138e+06,4.88643,0,100,True,
58,100.713,4.43676e+06,5.30611,0,100,True,
59,105.828,4.22233e+06,6.08041,0,6,True,
60,98.5505,4.53412e+06,5.92852,0,10,True,
61,90.6543,4.92905e+06,5.88868,0,100,True,
62,107.789,4.14549e+06,6.80218,0,100,True,
63,34.1368,1.30897e+07,0.0454178,1,3,False,
64,182.171,2.45285e+06,1.83345,1,3,False,
65,18.0149,2.48039e+07,4.01777,14,2,False,
68,34.7321,1.28653e+07,1.13956,2,4,False,
70,37.9893,1.17622e+07,1.18342,3,2,False,
72,59.531,7.50599e+06,3.17046,2,34,True,
73,91.0265,4.90889e+06,3.69079,2,20,True,
74,115.012,3.88516e+06,5.57171,2,52,True,
75,308.968,1.44623e+06,5.5316,2,3,False,
76,137.079,3.25973e+06,1.22029,3,4,False,
77,596.865,748644,2.64562,3,2,False,
78,76.5862,5.83446e+06,4.84538,3,100,True,
79,2870.69,155655,4.71096,3,3,False,
80,90.8163,4.92026e+06,5.834,3,70,True,
81,63.6551,7.0197e+06,3.3386,4,64,True,
82,66.0504,6.76513e+06,4.0115,4,26,True,
83,122.037,3.66151e+06,3.3072,4,10,True,
84,56.7155,7.87861e+06,2.90832,4,12,True,
86,95.2211,4.69265e+06,3.93979,4,3,False,
87,169.949,2.62926e+06,5.7526,4,3,False,
88,61.0429,7.32009e+06,1.59032,5,5,True,
90,119.843,3.72853e+06,3.21937,5,3,False,
91,43.9446,1.01682e+07,2.54363,5,4,False,
92,70.1587,6.36898e+06,4.78563,5,14,True,
93,96.7714,4.61748e+06,5.16965,6,58,True,
94,120.972,3.69373e+06,4.40317,6,48,True,
98,98.5097,4.53599e+06,4.57679,7,4,False,
99,27.9911,1.59636e+07,5.44803,7,5,True,
100,59.1106,7.55937e+06,4.16072,7,32,True,
101,545.021,819857,5.95689,7,2,False,
103,249.12,1.79367e+06,1.34186,8,2,False,
105,110.775,4.03377e+06,2.25888,8,3,False,
107,75.403,5.92602e+06,5.42563,8,25,True,
110,167.11,2.67393e+06,1.85925,17,3,False,
111,140.084,3.18981e+06,4.03825,9,11,True,
112,83.7048,5.33828e+06,3.33022,9,17,True,
115,74.9173,5.96444e+06,2.64635,10,31,True,
116,51.9368,8.60352e+06,3.56596,10,16,True,
117,128.299,3.48281e+06,3.27234,10,4,False,
118,443.592,1.00732e+06,4.11787,10,2,False,
120,189.257,2.36102e+06,5.9236,10,4,False,
124,47479,9411.3,6.11901,11,2,False,
125,192.741,2.31835e+06,2.2698,12,2,False,
128,77.9615,5.73154e+06,4.98185,12,10,True,
129,92.3667,4.83767e+06,2.33633,13,5,True,
130,75.8426,5.89166e+06,1.28534,13,2,False,
133,527.216,847545,3.42541,13,2,False,
135,58.1508,7.68415e+06,3.66995,13,75,True,
136,55.1106,8.10805e+06,3.9578,13,6,True,
137,304.922,1.46542e+06,3.40468,14,2,False,
138,431.554,1.03542e+06,6.18123,22,10,False,
141,146.971,3.04033e+06,1.75179,14,3,False,
143,130.006,3.43708e+06,1.98477,14,4,False,
144,102.397,4.36378e+06,5.67516,14,18,True,
145,75.906,5.88675e+06,3.44519,15,21,True,
146,198.386,2.25237e+06,2.9662,15,2,False,
148,91.5197,4.88244e+06,4.64881,15,12,True,
149,47479,9411.3,5.84959,15,2,False,
151,171.353,2.60771e+06,1.22545,16,10,True,
152,180.238,2.47916e+06,1.57979,16,3,False,
153,74.8335,5.97111e+06,4.15843,16,21,True,
155,81.8024,5.46242e+06,6.33375,16,3,False,
156,65.3774,6.83476e+06,3.75222,1,13,True,
158,277.362,1.61103e+06,1.74976,17,2,False,
159,74.4586,6.00118e+06,3.78372,17,20,True,
160,243.244,1.837e+06,2.72218,17,2,False,
161,38.9938,1.14593e+07,3.2556,19,2,False,
162,293.21,1.52396e+06,4.69015,17,2,False,
163,318.452,1.40316e+06,5.88953,35,3,False,
164,180.629,2.47379e+06,0.94187,18,2,False,
167,39.2518,1.13839e+07,2.61174,18,5,True,
168,63.2712,7.06229e+06,2.65896,18,5,True,
170,574.267,778105,2.28774,19,2,False,
173,264.59,1.6888e+06,2.55185,19,2,False,
174,119.868,3.72775e+06,2.93629,19,3,False,
175,89488.3,4993.27,4.35762,19,2,False,
176,68.8613,6.48898e+06,-0.0120032,20,2,False,
177,637.04,701431,1.62679,20,2,False,
178,40.0706,1.11513e+07,1.98236,20,5,True,
181,72.2257,6.18671e+06,2.91341,9,8,True,
182,64.0282,6.97879e+06,2.37803,21,7,True,
183,75.3192,5.93261e+06,4.06762,21,100,True,
184,82.7491,5.39993e+06,4.32073,21,100,True,
187,39.802,1.12266e+07,3.21281,17,2,False,
190,179.44,2.49019e+06,0.746347,22,2,False,
192,80.1874,5.57244e+06,4.05064,22,4,False,
193,75.4783,5.9201e+06,4.59013,22,100,True,
195,93.4874,4.77967e+06,4.66619,23,19,True,
196,321.119,1.39151e+06,1.55543,24,2,False,
197,41.942,1.06538e+07,1.67606,24,3,False,
199,285.48,1.56522e+06,3.43223,24,2,False,
201,217.212,2.05715e+06,1.9227,25,4,False,
202,82.1696,5.43801e+06,3.52286,25,37,True,
203,118.132,3.78254e+06,3.21175,25,24,True,
205,79.1339,5.64662e+06,3.7816,25,3,False,
206,28.6019,1.56227e+07,1.87011,26,6,True,
207,58.8088,7.59817e+06,3.60731,26,2,False,
208,288.907,1.54666e+06,1.9227,27,2,False,
210,145.909,3.06245e+06,1.80696,27,3,False,
211,59.2479,7.54186e+06,2.75391,27,12,True,
212,58.2138,7.67583e+06,3.47988,27,9,True,
213,3206.3,139363,3.30051,39,2,False,
214,57.4252,7.78124e+06,3.39478,27,48,True,
217,97.0837,4.60262e+06,4.60002,27,10,True,
218,81.136,5.50729e+06,4.68078,28,2,False,
219,622.497,717818,2.35866,28,3,False,
220,38.3264,1.16588e+07,0.968826,28,2,False,
221,150.427,2.97046e+06,1.8665,28,3,False,
222,94.2477,4.74112e+06,4.73794,28,100,True,
223,80.8673,5.52559e+06,2.36554,29,16,True,
224,37.9436,1.17764e+07,0.968826,29,3,False,
225,5291.9,84438.3,0.695229,29,2,False,
226,126.177,3.54136e+06,3.48586,29,3,False,
227,206.823,2.16049e+06,1.71884,32,2,False,
228,66.0875,6.76133e+06,1.32337,30,2,False,
229,149.921,2.9805e+06,3.63265,30,4,False,
230,56.1053,7.96429e+06,3.24172,30,5,True,
232,628.489,710974,2.20627,35,2,False,
233,76.2375,5.86115e+06,4.32516,31,12,True,
234,91.0605,4.90706e+06,5.25614,31,54,True,
235,54.4272,8.20985e+06,0.958131,32,5,True,
237,56.5421,7.90278e+06,4.04268,32,2,False,
238,1355.12,329741,4.56337,34,2,False,
239,50.6517,8.82181e+06,4.73748,32,10,True,
240,85.814,5.20707e+06,6.05813,13,9,True,
242,115.233,3.8777e+06,2.39552,33,4,False,
243,99.4149,4.49469e+06,3.45462,33,2,False,
244,221.895,2.01374e+06,5.69719,33,11,True,
245,55.4109,8.06411e+06,6.05741,33,11,True,
247,621.448,719030,4.92994,52,2,False,
248,30.097,1.48466e+07,1.91756,30,2,False,
249,90.3726,4.94441e+06,1.63365,35,2,False,
251,76.0795,5.87332e+06,3.52865,35,10,True,
252,218.864,2.04163e+06,3.88083,35,7,True,
253,91.5999,4.87816e+06,4.26937,0,33,True,
254,57.818,7.72837e+06,3.2728,36,13,True,
255,2785.29,160428,3.43373,36,3,False,
256,50.1991,8.90135e+06,4.69144,32,2,False,
258,40.0505,1.11569e+07,3.47218,37,2,False,
259,154.022,2.90113e+06,2.52809,37,5,True,
261,883.766,505608,4.33585,37,2,False,
262,57.3251,7.79483e+06,4.22656,37,14,True,
263,10263.9,43535.2,4.69015,37,2,False,
264,606.425,736843,4.5412,37,2,False,
265,76.9948,5.8035e+06,5.06848,37,30,True,
