Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
98,1286.68,348830,3.50213,6,2,False,
101,73.517,6.10517e+06,5.30638,6,2,False,
102,364.038,1.23293e+06,5.46026,8,2,False,
103,83.793,5.35645e+06,6.15174,6,10,True,
104,378.138,1.18695e+06,7.36653,14,2,False,
105,164.053,2.7359e+06,7.39223,25,2,False,
106,74.754,6.00413e+06,3.99323,7,3,False,
107,41.5207,1.08099e+07,4.15004,7,3,False,
111,204.127,2.19879e+06,5.23936,7,3,False,
112,105.482,4.25508e+06,5.23826,8,19,True,
113,399.134,1.12452e+06,4.5338,8,2,False,
114,276.55,1.62298e+06,6.43677,14,3,False,
115,738.469,607789,7.88573,104,4,False,
117,525.175,854636,4.14745,2,4,False,
118,117.185,3.83012e+06,4.17437,0,2,False,
119,270.467,1.65947e+06,2.78011,9,5,False,
120,649.692,690840,3.91606,11,2,False,
121,785.636,571299,4.30128,9,3,False,
122,141.755,3.16627e+06,6.18139,9,26,True,
123,73.6993,6.09006e+06,6.2303,9,2,False,
124,196.465,2.28455e+06,6.86208,9,27,True,
125,21159.5,21211.9,7.48154,9,2,False,
127,63.3549,7.08443e+06,4.25803,10,4,False,
128,375.589,1.19501e+06,5.53435,10,6,False,
131,3959.32,113361,5.49327,6,2,False,
132,112.78,3.97972e+06,4.27266,11,9,True,
137,5640.07,79579.4,7.50575,11,3,False,
139,298.869,1.50177e+06,8.11577,11,100,True,
140,562.103,798490,7.60527,0,6,False,
142,1091.01,411391,4.84143,20,2,False,
148,228.847,1.96128e+06,3.26258,13,3,False,
150,392.655,1.14307e+06,4.7172,13,2,False,
152,93.1536,4.81821e+06,4.59574,13,16,True,
155,152.238,2.94823e+06,4.24751,9,2,False,
156,195.64,2.29419e+06,4.00915,14,58,True,
157,62.522,7.17881e+06,3.10617,14,4,False,
158,651.089,689358,4.6523,14,4,False,
159,224.519,1.99909e+06,3.68499,90,2,False,
161,1090.81,411466,6.64261,59,2,False,
163,131.341,3.41732e+06,7.49589,14,100,True,
164,2227.18,201525,7.36809,14,2,False,
166,218.966,2.04978e+06,8.64779,14,13,True,
168,152.355,2.94597e+06,4.00641,15,8,True,
169,9173.13,48929.1,4.80373,18,2,False,
171,160.367,2.79879e+06,4.99793,15,3,False,
172,187.285,2.39653e+06,5.34195,3,10,True,
174,811.359,553187,5.15194,16,2,False,
176,319.062,1.40673e+06,7.54054,16,100,True,
177,211.601,2.12113e+06,5.81423,0,14,True,
178,115.489,3.88636e+06,7.36302,6,8,True,
180,300.489,1.49367e+06,4.25803,17,4,False,
181,2047.62,219197,5.36459,17,2,False,
182,119.841,3.74523e+06,6.60282,17,3,False,
183,125.941,3.56384e+06,6.32369,17,55,True,
184,168.104,2.66997e+06,6.32857,8,6,True,
186,240.183,1.86872e+06,4.89267,18,4,False,
187,419.531,1.06985e+06,5.60484,18,3,False,
189,513.467,874124,7.91814,18,14,True,
190,206.631,2.17215e+06,7.00779,0,15,True,
191,79.7612,5.62721e+06,3.38395,19,2,False,
192,115.102,3.89945e+06,3.29027,19,13,True,
194,77.7866,5.77006e+06,5.18976,19,2,False,
195,171.879,2.61133e+06,4.91364,19,11,True,
196,103.649,4.33032e+06,5.42068,19,2,False,
200,228.598,1.96341e+06,3.84797,20,5,False,
201,33.7667,1.32922e+07,4.7267,20,3,False,
203,180.563,2.48574e+06,4.70313,15,3,False,
204,176.477,2.54329e+06,3.50213,21,2,False,
205,175.374,2.5593e+06,3.10617,21,4,False,
207,53.0236,8.46478e+06,5.46549,21,4,False,
208,134.467,3.33788e+06,7.35271,21,100,True,
209,84.8993,5.28665e+06,3.07629,22,9,True,
210,198.449,2.2617e+06,4.46934,22,7,True,
211,47.2083,9.50751e+06,3.22407,22,3,False,
212,117.833,3.80906e+06,5.20279,22,22,True,
213,929.669,482788,4.87494,22,4,False,
214,250.328,1.79298e+06,5.44174,22,4,False,
215,145.418,3.08651e+06,5.41543,0,20,True,
216,122.148,3.67449e+06,4.47461,0,20,True,
217,220.272,2.03763e+06,4.52938,17,3,False,
218,167.891,2.67336e+06,5.08464,12,5,True,
219,64.4431,6.9648e+06,3.89119,23,2,False,
221,5369.77,83585.1,4.31895,26,2,False,
222,231.523,1.93861e+06,4.59409,23,13,True,
225,112.015,4.00689e+06,5.87239,23,40,True,
226,106.443,4.21664e+06,5.92916,23,15,True,
227,51.8772,8.65184e+06,3.42089,24,4,False,
234,117.732,3.81235e+06,2.31938,25,3,False,
237,49.7823,9.01593e+06,5.80487,25,3,False,
238,183.269,2.44904e+06,6.66751,25,14,True,
239,194.928,2.30256e+06,3.47959,26,6,True,
241,702.824,638615,3.31768,26,3,False,
242,111.066,4.04113e+06,4.54957,26,2,False,
244,1499.3,299362,5.92491,34,2,False,
245,132.725,3.38169e+06,6.23184,26,64,True,
246,172.396,2.6035e+06,4.25294,27,11,True,
248,167.728,2.67596e+06,6.99409,27,100,True,
250,140.341,3.19815e+06,7.33561,6,19,True,
251,27.2806,1.64524e+07,3.2109,28,2,False,
252,647.985,692661,3.94986,28,2,False,
255,1055.18,425360,4.17815,39,3,False,
257,181.478,2.47321e+06,8.54499,29,2,False,
259,46.2914,9.69582e+06,4.39682,23,3,False,
260,98.5745,4.55324e+06,5.23963,29,19,True,
261,124.431,3.60709e+06,3.58527,29,6,True,
262,9159.54,49001.7,3.75085,29,2,False,
263,64.4915,6.95957e+06,6.19461,29,5,True,
264,150.944,2.97351e+06,6.11112,29,10,True,
265,164.565,2.7274e+06,7.257,29,25,True,
266,103.276,4.34596e+06,6.37099,0,27,True,
268,169.24,2.65205e+06,2.98918,30,2,False,
269,146.646,3.06066e+06,3.69729,30,6,True,
270,273.395,1.6417e+06,4.67517,30,12,True,
272,231.103,1.94214e+06,4.67899,30,2,False,
273,66.6468,6.73451e+06,3.55988,31,2,False,
274,47690.9,9411.3,4.68128,31,2,False,
277,155.784,2.88114e+06,2.42866,32,7,True,
279,210.701,2.13019e+06,4.86358,32,4,False,
280,170.559,2.63154e+06,8.14227,32,84,True,
281,89.3711,5.02213e+06,3.49467,33,2,False,
282,47690.9,9411.3,3.08384,34,2,False,
284,216.507,2.07307e+06,4.11309,33,3,False,
286,142.584,3.14785e+06,4.14571,33,9,True,
288,177.669,2.52623e+06,5.57479,33,14,True,
290,124.327,3.61011e+06,6.93359,33,21,True,
292,56.9753,7.87769e+06,6.10512,34,3,False,
293,83.7523,5.35905e+06,3.60915,35,5,True,
295,2010.97,223193,8.38843,35,2,False,
298,109.212,4.10974e+06,4.55636,36,31,True,
299,287.634,1.56043e+06,5.85126,26,8,True,
301,5790.98,77505.6,3.47196,37,2,False,
303,173.414,2.58822e+06,4.69038,37,2,False,
305,143.903,3.11899e+06,4.8374,37,15,True,
306,294.527,1.52391e+06,5.31369,37,6,False,
307,197.243,2.27554e+06,8.29528,37,87,True,
308,279.109,1.6081e+06,2.61168,38,6,False,
309,152.314,2.94676e+06,3.34123,41,2,False,
312,1186.24,378366,6.2225,38,2,False,
314,211.865,2.11848e+06,4.6605,53,2,False,
315,175.854,2.5523e+06,4.12378,39,2,False,
319,347.438,1.29184e+06,2.39711,40,4,False,
320,197.303,2.27484e+06,6.35462,40,41,True,
321,200.219,2.24171e+06,6.5847,40,4,False,
322,75.3211,5.95893e+06,6.33047,40,3,False,
323,143.377,3.13045e+06,5.90148,40,29,True,
325,103.013,4.35707e+06,6.37556,41,2,False,
326,127.637,3.51647e+06,2.91179,42,3,False,
327,222.151,2.02039e+06,4.70834,42,8,True,
328,98.4301,4.55992e+06,4.72219,28,11,True,
329,91.2453,4.91897e+06,2.79228,43,5,True,
331,1137.8,394473,3.46427,43,2,False,
332,272.44,1.64746e+06,4.69151,43,4,False,
333,137.739,3.25859e+06,4.94035,43,40,True,
336,1177.23,381263,6.29424,43,2,False,
337,42.6768,1.0517e+07,3.28744,38,3,False,
338,2222.99,201905,2.98918,44,3,False,
339,399.724,1.12286e+06,6.11243,58,2,False,
341,118.02,3.80302e+06,4.75758,44,13,True,
343,101.039,4.44216e+06,5.0164,45,15,True,
345,77.886,5.76269e+06,3.3147,45,4,False,
348,117.753,3.81164e+06,5.70849,45,100,True,
349,134.456,3.33814e+06,6.36303,142,3,False,
355,317.307,1.41451e+06,2.68384,48,5,False,
357,130.469,3.44016e+06,4.83212,48,100,True,
358,1594.88,281421,3.9612,48,5,False,
359,1127.56,398058,6.28647,49,7,False,
360,81.159,5.5303e+06,2.78317,67,2,False,
361,76.2466,5.8866e+06,4.75163,49,9,True,
363,85.8384,5.22881e+06,5.06396,49,2,False,
364,151.316,2.96621e+06,7.42471,49,100,True,
366,141.966,3.16155e+06,4.32782,51,14,True,
367,225.473,1.99063e+06,2.7983,51,2,False,
368,119.89,3.74372e+06,2.14304,52,3,False,
370,511.89,876817,4.53115,52,2,False,
373,392.351,1.14396e+06,4.7076,52,3,False,
375,160.327,2.79948e+06,4.52523,52,18,True,
377,264.276,1.69835e+06,5.84839,52,5,False,
378,124.857,3.59479e+06,3.0137,53,3,False,
381,123.828,3.62466e+06,6.48576,53,9,True,
382,468.911,957182,7.15618,53,2,False,
383,142.311,3.15388e+06,2.61769,54,2,False,
385,171.224,2.62132e+06,3.9451,62,2,False,
388,148.498,3.02249e+06,4.76035,55,2,False,
391,3289.44,136447,7.19929,55,2,False,
392,329.64,1.36159e+06,7.12413,55,4,False,
393,142.183,3.15673e+06,6.24953,51,2,False,
394,229.114,1.95899e+06,7.23441,0,51,True,
395,165.496,2.71206e+06,4.594,39,14,True,
398,226.309,1.98327e+06,5.7093,56,18,True,
400,366.89,1.22335e+06,5.76288,57,4,False,
401,272.241,1.64866e+06,7.25948,57,14,True,
402,959.21,467920,8.10645,57,2,False,
404,109.824,4.08683e+06,5.13287,58,91,True,
405,7272,61720.8,4.5829,75,2,False,
407,116.897,3.83955e+06,3.95932,58,2,False,
408,1468.4,305662,4.49876,58,2,False,
409,217.111,2.0673e+06,5.26212,58,5,False,
410,105.16,4.2681e+06,4.53115,58,2,False,
411,56.4204,7.95516e+06,3.15641,59,3,False,
414,190.509,2.35597e+06,4.62487,60,2,False,
416,47690.9,9411.3,6.34659,56,2,False,
417,941.375,476785,6.53082,54,2,False,
418,205.695,2.18204e+06,5.91564,44,10,True,
419,165.279,2.71561e+06,6.35327,61,72,True,
422,733.575,611844,6.63939,57,2,False,
423,146.043,3.07329e+06,6.22737,14,43,True,
428,200.724,2.23607e+06,6.73585,62,11,True,
429,58.2969,7.69909e+06,3.62767,63,5,True,
432,126.604,3.54519e+06,5.80453,63,52,True,
433,167.962,2.67223e+06,4.65983,63,7,True,
434,567.131,791410,5.85085,63,3,False,
439,836.641,536471,4.44234,66,3,False,
440,155.243,2.89116e+06,4.01868,64,2,False,
443,182.584,2.45823e+06,3.99172,60,2,False,
444,107.327,4.18193e+06,4.06347,54,6,True,
445,193.045,2.32501e+06,3.68499,65,2,False,
447,284.664,1.57671e+06,3.29169,65,13,True,
450,49.0055,9.15884e+06,5.08402,65,2,False,
455,65.6441,6.83738e+06,7.36746,66,2,False,
457,156.232,2.87286e+06,3.88614,67,2,False,
459,97.9812,4.58081e+06,4.6345,67,2,False,
460,587.075,764524,6.22884,67,2,False,
462,119.929,3.74248e+06,4.2525,68,19,True,
466,394.599,1.13744e+06,5.99918,68,2,False,
467,253.26,1.77223e+06,3.11715,69,2,False,
471,316.017,1.42028e+06,6.38451,69,10,True,
472,1747.78,256802,2.85666,64,3,False,
473,144.473,3.10669e+06,3.3733,49,15,True,
474,42.9013,1.0462e+07,4.19687,64,2,False,
475,9528.35,47105,4.79968,70,2,False,
476,1152.48,389448,5.26773,70,2,False,
478,151.58,2.96103e+06,7.11709,70,3,False,
479,178.946,2.50821e+06,7.33386,3,65,True,
480,1537.46,291931,3.15641,71,3,False,
481,71.9477,6.23833e+06,4.48634,71,4,False,
482,96.8933,4.63224e+06,6.05924,71,17,True,
483,69.58,6.45061e+06,5.37034,71,2,False,
486,1042.03,430731,7.55247,169,2,False,
487,143.043,3.13775e+06,4.22972,72,2,False,
493,121.773,3.68581e+06,6.83478,72,51,True,
494,47690.9,9411.3,6.20173,94,2,False,
496,539.335,832197,2.38204,74,3,False,
497,113.816,3.94349e+06,2.5622,74,2,False,
498,295.729,1.51772e+06,4.55994,74,2,False,
499,593.107,756749,4.59044,75,2,False,
500,192.824,2.32768e+06,5.32095,74,2,False,
501,157.938,2.84184e+06,6.52848,74,35,True,
503,122.809,3.65473e+06,3.8553,75,2,False,
504,245.813,1.82591e+06,5.6994,75,26,True,
505,3266.27,137415,7.49822,120,2,False,
506,137.115,3.27341e+06,3.86396,76,3,False,
507,180.094,2.49222e+06,3.91606,76,2,False,
509,225.489,1.99049e+06,5.39191,76,4,False,
511,82.4463,5.44395e+06,7.16034,77,12,True,
512,209.649,2.14088e+06,7.41604,0,69,True,
513,77.8882,5.76254e+06,4.4279,58,17,True,
514,166.702,2.69243e+06,5.19195,78,10,True,
515,237.406,1.89057e+06,5.78511,78,2,False,
522,1324.63,338838,3.70944,81,6,False,
523,61.3512,7.31581e+06,3.64928,80,3,False,
526,179.546,2.49983e+06,4.75581,80,7,True,
527,181.64,2.471e+06,6.15834,80,2,False,
528,579.925,773950,3.77941,81,4,False,
529,564.71,794803,4.20427,81,6,False,
531,717.699,625379,6.69052,81,3,False,
532,87.8165,5.11104e+06,3.33686,82,4,False,
535,152.584,2.94154e+06,6.20996,82,13,True,
536,67.6273,6.63686e+06,3.14727,83,10,True,
545,194.507,2.30754e+06,4.61271,84,2,False,
546,125.508,3.57614e+06,5.4787,84,8,True,
547,123.822,3.62482e+06,5.77543,84,27,True,
548,1485.39,302165,6.7913,141,3,False,
551,76.9369,5.83379e+06,3.19371,86,7,True,
552,443.415,1.01222e+06,4.86896,86,3,False,
553,4585.65,97877.8,6.55181,95,2,False,
556,204.093,2.19917e+06,4.4271,87,33,True,
557,144.232,3.11189e+06,7.22081,87,100,True,
558,97.8355,4.58763e+06,6.04643,87,35,True,
559,6947.64,64602.3,3.47959,88,2,False,
564,351.433,1.27715e+06,5.30271,87,2,False,
566,135.424,3.31428e+06,6.07002,87,2,False,
568,49.9731,8.98149e+06,3.62329,88,3,False,
569,80.2799,5.59086e+06,4.57784,88,7,True,
570,239.967,1.8704e+06,3.56259,88,31,True,
572,127.453,3.52155e+06,4.72434,88,8,True,
573,134.979,3.3252e+06,6.41313,88,46,True,
575,42.1215,1.06557e+07,6.75212,88,2,False,
576,50.3242,8.91884e+06,4.26729,89,3,False,
577,1933.74,232106,3.59435,89,2,False,
581,139.737,3.21199e+06,7.52201,89,53,True,
588,474.919,945073,4.93788,90,2,False,
592,47690.9,9411.3,7.19763,90,2,False,
593,615.197,729577,4.80978,91,2,False,
594,527.331,851141,3.10617,91,2,False,
597,45.7653,9.80729e+06,6.2398,91,3,False,
598,29107,15420.1,7.08173,91,2,False,
599,142.722,3.1448e+06,5.98931,91,100,True,
600,193.169,2.32353e+06,2.91179,92,2,False,
601,6658.93,67403.3,3.18062,92,2,False,
604,1033.95,434096,4.01423,120,2,False,
607,106.638,4.20895e+06,7.14165,92,8,True,
608,157.733,2.84552e+06,7.14983,92,80,True,
609,47690.9,9411.3,4.27875,88,2,False,
610,121.478,3.69476e+06,5.41764,14,74,True,
612,787.24,570136,4.28782,93,3,False,
613,125.649,3.57213e+06,5.57242,93,43,True,
614,141.342,3.17551e+06,4.36859,93,8,True,
615,156.981,2.85916e+06,6.17789,93,36,True,
616,404.112,1.11067e+06,5.50135,93,2,False,
618,105.255,4.26426e+06,2.80685,94,7,True,
620,234.265,1.91592e+06,3.03763,94,15,True,
622,64.9794,6.90732e+06,4.01868,94,2,False,
626,220.029,2.03988e+06,4.35443,95,2,False,
627,47690.9,9411.3,7.37135,94,2,False,
628,230.485,1.94734e+06,4.7476,96,2,False,
630,47690.9,9411.3,6.0666,95,2,False,
631,37.2533,1.20481e+07,3.93069,96,2,False,
635,559.78,801803,6.65411,96,2,False,
636,175.403,2.55886e+06,6.25944,73,21,True,
637,428.034,1.04859e+06,2.84716,97,3,False,
639,36.7112,1.2226e+07,4.80575,97,2,False,
640,50.345,8.91515e+06,3.8553,118,2,False,
642,110.839,4.04943e+06,7.01225,97,9,True,
643,169.958,2.64084e+06,6.59812,86,9,True,
645,330.059,1.35986e+06,4.93434,98,2,False,
646,317.823,1.41221e+06,4.89452,98,2,False,
650,179.072,2.50645e+06,6.88943,98,25,True,
652,301.712,1.48762e+06,6.36416,98,3,False,
653,3942.45,113846,4.26151,99,2,False,
654,1071.36,418939,3.10617,100,2,False,
655,47690.9,9411.3,4.48773,99,2,False,
656,1281.18,350328,6.4171,101,2,False,
658,134.521,3.33652e+06,4.25453,100,2,False,
660,59.8555,7.49861e+06,5.01116,100,2,False,
662,190.183,2.36001e+06,6.14489,100,5,True,
663,122.542,3.66268e+06,6.27943,100,100,True,
664,102.684,4.37102e+06,6.8147,100,35,True,
665,111.642,4.02027e+06,7.16965,100,4,False,
666,114.534,3.91879e+06,7.23113,100,34,True,
667,3194.06,140521,6.91469,100,3,False,
668,196.16,2.2881e+06,8.08459,100,100,True,
669,220.059,2.0396e+06,8.78337,100,100,True,
670,63.1665,7.10556e+06,8.70474,100,2,False,
671,204.118,2.19889e+06,8.70983,100,100,True,
672,1031.88,434965,8.18164,100,2,False,
673,491.656,912901,8.66281,100,3,False,
674,318.273,1.41022e+06,7.23264,0,92,True,
675,198.836,2.2573e+06,7.83627,0,98,True,
676,235.45,1.90628e+06,8.32742,0,97,True,
677,121.21,3.70293e+06,5.20353,101,22,True,
681,184.27,2.43573e+06,5.187,101,2,False,
682,1347.18,333166,3.55988,102,2,False,
684,25168.6,17833,5.51136,101,2,False,
687,68.2641,6.57495e+06,3.61004,102,6,True,
688,251.958,1.78138e+06,4.9613,102,5,False,
690,92.4193,4.85649e+06,5.02061,102,55,True,
693,489.283,917328,6.59082,200,2,False,
695,191.291,2.34634e+06,8.00781,200,2,False,
696,7169.82,62600.4,8.44036,102,2,False,
697,782.782,573382,8.30731,200,2,False,
698,270.709,1.65799e+06,8.30388,102,100,True,
699,255.828,1.75443e+06,2.95552,103,3,False,
702,236.714,1.8961e+06,4.76386,103,3,False,
704,341.969,1.3125e+06,6.51633,103,8,False,
705,288.553,1.55546e+06,5.75276,117,2,False,
707,289.698,1.54931e+06,6.43585,103,38,True,
708,158.403,2.83349e+06,6.89374,103,2,False,
709,197.225,2.27575e+06,8.50971,103,100,True,
710,2867.85,156505,9.07113,103,2,False,
711,47690.9,9411.3,6.48144,99,2,False,
714,238.79,1.87961e+06,5.48204,104,2,False,
715,216.488,2.07325e+06,5.31102,104,5,False,
716,604.959,741923,5.38175,104,2,False,
717,253.846,1.76813e+06,8.07513,104,100,True,
718,275.762,1.62761e+06,4.17437,105,2,False,
719,317.608,1.41317e+06,5.47276,105,2,False,
721,351.348,1.27746e+06,5.74648,105,2,False,
722,245.771,1.82622e+06,8.78148,105,100,True,
723,394.26,1.13842e+06,9.04824,105,100,True,
726,556.397,806678,3.14939,106,2,False,
727,217.674,2.06195e+06,4.30128,106,3,False,
728,94.3206,4.75859e+06,5.63637,106,38,True,
730,73.1561,6.13528e+06,5.77775,106,3,False,
733,88.3931,5.0777e+06,3.76998,107,9,True,
734,146.606,3.06148e+06,4.83818,107,3,False,
735,1390.92,322688,4.97263,107,2,False,
740,30.1472,1.4888e+07,5.44547,108,2,False,
741,572.717,783691,4.59127,108,3,False,
742,516.402,869155,6.51341,108,2,False,
743,180.949,2.48044e+06,8.13389,108,100,True,
744,173.671,2.58438e+06,7.93236,8,96,True,
745,59.6625,7.52287e+06,2.65305,109,2,False,
747,697.211,643756,2.92511,109,2,False,
748,463.388,968591,4.45961,109,2,False,
749,297.53,1.50853e+06,6.15113,109,100,True,
750,175.621,2.55569e+06,3.86224,109,6,True,
752,199.602,2.24864e+06,6.77828,109,2,False,
754,889.763,504441,7.08428,109,3,False,
756,47690.9,9411.3,2.8846,111,2,False,
757,509.542,880856,4.72961,110,3,False,
759,87.3922,5.13585e+06,4.50696,110,4,False,
761,218.102,2.05791e+06,5.21554,110,2,False,
767,282.576,1.58836e+06,8.30046,111,100,True,
769,444.467,1.00982e+06,3.59028,112,5,False,
770,1135.75,395188,5.06863,167,4,False,
776,179.848,2.49562e+06,3.41415,113,3,False,
778,515.064,871412,4.60287,114,3,False,
779,284.994,1.57489e+06,2.7678,113,3,False,
780,290.537,1.54484e+06,2.96404,113,3,False,
784,4459.36,100650,6.49718,113,2,False,
786,2983.6,150433,7.54023,113,2,False,
787,277.809,1.61562e+06,5.58247,114,46,True,
790,119.379,3.75973e+06,4.64505,114,7,True,
791,131.199,3.42102e+06,4.61759,114,2,False,
793,324.777,1.38197e+06,4.91927,114,7,False,
796,182.57,2.45842e+06,6.66641,114,96,True,
797,139.741,3.2119e+06,7.56112,114,100,True,
804,1060,423426,6.69947,116,7,False,
805,6824.22,65770.6,6.60092,116,2,False,
806,287.864,1.55919e+06,7.60935,116,8,True,
807,284.327,1.57858e+06,8.0465,213,3,False,
808,47690.9,9411.3,4.38869,117,2,False,
814,63.0956,7.11355e+06,2.30308,118,4,False,
816,175.37,2.55935e+06,4.34913,118,12,True,
818,607.929,738299,6.36373,118,4,False,
819,81.9992,5.47363e+06,4.23776,119,8,True,
821,42.2019,1.06354e+07,2.5622,119,2,False,
823,61.2259,7.33078e+06,5.50737,119,2,False,
826,206.602,2.17245e+06,5.84835,103,14,True,
828,267.57,1.67744e+06,4.20685,120,74,True,
829,378.296,1.18646e+06,1.07689,120,3,False,
830,925.906,484750,3.77093,120,4,False,
836,574.799,780853,5.30883,120,2,False,
837,120.645,3.72028e+06,5.63841,120,19,True,
838,106.975,4.1957e+06,5.97727,97,21,True,
842,117.775,3.81094e+06,5.73236,121,30,True,
843,156.777,2.86287e+06,7.07051,121,63,True,
844,174.361,2.57416e+06,3.58755,122,2,False,
845,180.083,2.49236e+06,4.69815,122,18,True,
848,667.204,672708,3.73919,184,2,False,
849,31.755,1.41343e+07,5.43477,122,2,False,
850,147.878,3.03516e+06,6.68282,122,39,True,
851,118.217,3.79669e+06,7.51072,75,45,True,
852,94.4249,4.75334e+06,4.19952,92,28,True,
853,84.9289,5.28481e+06,2.54299,123,2,False,
855,366.011,1.22628e+06,4.14553,123,57,True,
857,307.428,1.45996e+06,6.10078,123,5,False,
858,2870.75,156347,6.61413,123,3,False,
860,127.037,3.5331e+06,4.36022,124,36,True,
861,200.394,2.23975e+06,2.6872,124,2,False,
862,151.893,2.95493e+06,6.01642,124,100,True,
864,114.919,3.90566e+06,4.85305,124,4,False,
867,3481.1,128934,7.00554,209,2,False,
868,208.035,2.15749e+06,2.59954,125,2,False,
869,179.745,2.49706e+06,4.19045,125,11,True,
870,45.3055,9.90681e+06,2.32743,125,2,False,
871,170.106,2.63856e+06,4.86135,125,6,True,
875,185.203,2.42347e+06,7.50184,125,32,True,
876,149.525,3.00172e+06,3.00884,126,5,True,
878,33.8048,1.32772e+07,5.18286,126,2,False,
879,2097.91,213943,4.57531,126,2,False,
880,98.591,4.55248e+06,4.911,126,3,False,
881,323.314,1.38823e+06,5.31854,126,2,False,
882,60.9526,7.36365e+06,5.29902,126,2,False,
884,531.792,844002,6.51063,126,30,True,
