Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
0,118.14,3.80032e+06,4.39747,0,7,True,
1,297.416,1.50956e+06,2.85852,0,2,False,
2,100.162,4.48243e+06,3.06059,0,28,True,
3,159.942,2.80706e+06,4.05287,0,10,True,
4,117.811,3.81093e+06,3.46151,0,57,True,
5,73.5889,6.10103e+06,2.99934,0,4,False,
6,155.778,2.8821e+06,4.63361,0,10,True,
7,114.274,3.92887e+06,2.99521,0,7,True,
9,75.3776,5.95625e+06,3.2213,0,14,True,
10,1007.72,445528,3.98588,0,3,False,
16,47705.2,9411.3,5.38717,27,2,False,
18,71.319,6.29521e+06,2.98968,15,2,False,
20,32.701,1.37295e+07,2.59889,0,2,False,
24,470.231,954782,2.75772,0,2,False,
25,50.8477,8.82966e+06,3.15068,0,6,True,
26,493.978,908883,2.33816,1,2,False,
27,691.658,649118,4.07496,0,2,False,
28,213.95,2.09847e+06,4.08063,0,5,False,
29,893.007,502760,2.1622,0,2,False,
30,83.6907,5.36461e+06,3.14717,0,11,True,
31,122.467,3.66603e+06,4.23172,0,58,True,
32,58.3572,7.69345e+06,3.44444,0,2,False,
34,143.85,3.12109e+06,4.86294,0,40,True,
35,140.448,3.19669e+06,3.09855,0,9,True,
37,129.199,3.47501e+06,2.21971,0,4,False,
40,32.8887,1.36511e+07,2.38069,0,4,False,
41,464.665,966219,2.90183,4,2,False,
43,152.81,2.93808e+06,4.15777,0,4,False,
46,45.3521,9.89961e+06,3.79327,0,3,False,
49,123.918,3.62311e+06,3.22325,0,12,True,
50,129.212,3.47466e+06,2.90887,0,13,True,
51,110.407,4.06649e+06,3.34626,0,9,True,
52,63.8986,7.02626e+06,2.80551,0,7,True,
57,72.2637,6.21291e+06,3.63208,0,11,True,
58,118.098,3.80165e+06,4.00733,0,13,True,
59,68.9544,6.51109e+06,4.7941,0,3,False,
60,178.956,2.50882e+06,4.39962,0,8,True,
62,74.0107,6.06626e+06,4.64554,0,2,False,
63,76.5288,5.86666e+06,4.75354,0,3,False,
64,79.2203,5.66734e+06,4.00615,0,7,True,
