Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
1,42.8095,1.04896e+07,2.80031,0,3,False,
2,186.011,2.41412e+06,3.40679,0,4,False,
3,340.163,1.32011e+06,1.8724,5,4,False,
4,1354.77,331461,2.52961,2,2,False,
5,32.9398,1.36325e+07,3.5715,0,5,True,
6,17.2564,2.60224e+07,2.89474,0,2,False,
7,82.3729,5.45147e+06,4.54306,0,14,True,
10,135.979,3.30237e+06,3.07639,0,2,False,
12,244.282,1.83826e+06,3.76487,0,2,False,
18,89.2022,5.03411e+06,2.3505,0,2,False,
20,146.288,3.06966e+06,2.95903,0,3,False,
21,280.191,1.60267e+06,1.83205,0,2,False,
22,72.094,6.22872e+06,2.99888,0,7,True,
25,1158.75,387534,2.477,19,4,False,
26,65.0249,6.90587e+06,3.88014,0,9,True,
27,149.023,3.01332e+06,4.03103,0,3,False,
30,113.891,3.94285e+06,2.83615,0,4,False,
33,74.5302,6.02513e+06,2.80239,0,5,True,
36,68.7871,6.52817e+06,2.22436,0,3,False,
37,209.892,2.13945e+06,3.42099,0,62,True,
38,67.6543,6.63748e+06,3.18851,0,3,False,
40,1431.4,313717,3.33614,10,2,False,
41,42.7814,1.04965e+07,3.27691,0,7,True,
42,79.0553,5.68025e+06,3.73986,0,14,True,
43,169.636,2.64716e+06,3.09403,0,2,False,
45,1582.58,283748,3.08818,0,2,False,
46,124.273,3.61344e+06,3.94026,0,6,True,
47,16.7124,2.68695e+07,2.46614,0,2,False,
48,95.7004,4.69229e+06,3.63455,0,15,True,
50,159.583,2.81392e+06,2.57958,0,3,False,
51,91.4088,4.91259e+06,3.56059,3,2,False,
52,115.599,3.88459e+06,2.10118,0,2,False,
54,241.733,1.85764e+06,2.65469,0,15,True,
56,66.0047,6.80336e+06,3.65405,0,10,True,
57,101.554,4.42182e+06,3.67936,0,12,True,
59,46.5796,9.64057e+06,3.15251,0,3,False,
61,4823.76,93092,3.19203,0,3,False,
62,91.4844,4.90853e+06,4.04483,0,24,True,
63,149.959,2.99451e+06,3.03341,0,11,True,
65,58.1918,7.71678e+06,3.19203,0,3,False,
67,83.4956,5.37818e+06,3.8663,0,17,True,
68,58.099,7.72912e+06,3.04628,1,2,False,
71,96.4249,4.65703e+06,3.01523,0,3,False,
72,579.534,774853,2.40999,0,2,False,
73,68.5604,6.54975e+06,3.52462,0,3,False,
74,109.258,4.11005e+06,3.98588,0,3,False,
75,101.953,4.40453e+06,4.09399,0,19,True,
76,158.488,2.83336e+06,4.50352,0,55,True,
78,183.006,2.45376e+06,4.71691,0,45,True,
79,134.944,3.3277e+06,4.92284,0,7,True,
80,85.5158,5.25112e+06,4.72015,0,7,True,
84,336.03,1.33635e+06,4.40303,0,3,False,
85,125.502,3.57807e+06,4.0815,0,2,False,
89,101.755,4.41308e+06,3.97628,0,2,False,
91,744.439,603211,4.50378,0,2,False,
92,38.7396,1.15916e+07,3.90116,0,4,False,
93,106.243,4.22668e+06,4.12678,0,3,False,
94,75.8512,5.92019e+06,4.31075,0,9,True,
95,43.6102,1.0297e+07,4.45251,0,9,True,
97,77.3853,5.80283e+06,4.25635,0,10,True,
98,123.535,3.63503e+06,3.98588,0,2,False,
99,139.229,3.2253e+06,4.26482,2,3,False,
100,111.412,4.03058e+06,3.99336,0,7,True,
101,4602.9,97558.8,5.34326,43,2,False,
103,120.523,3.72588e+06,5.10052,0,42,True,
104,127.543,3.5208e+06,4.70994,0,7,True,
105,202.299,2.21976e+06,3.53467,0,2,False,
106,40.4574,1.10994e+07,4.04013,0,3,False,
107,64.5733,6.95417e+06,4.00982,0,14,True,
108,109.898,4.08611e+06,4.63753,0,11,True,
109,48.4986,9.2591e+06,4.59226,30,2,False,
111,563.642,796700,4.91182,43,2,False,
112,25.3824,1.76915e+07,4.8956,1,2,False,
114,57.8392,7.76383e+06,4.57496,0,12,True,
115,81.8342,5.48736e+06,4.81056,0,8,True,
116,84.7331,5.29963e+06,4.34549,0,7,True,
117,166.447,2.69787e+06,3.30359,3,2,False,
118,57.6648,7.78731e+06,4.71703,13,2,False,
119,442.73,1.01428e+06,3.77966,3,2,False,
121,105.895,4.24054e+06,5.12576,0,38,True,
122,67.979,6.60577e+06,3.76784,0,2,False,
123,47.4609,9.46155e+06,4.02109,0,6,True,
124,120.763,3.71847e+06,5.03178,0,3,False,
125,65.9549,6.80849e+06,4.11425,0,3,False,
126,143.61,3.1269e+06,4.80995,29,6,True,
127,117.836,3.81085e+06,4.8816,0,29,True,
128,146.943,3.05598e+06,4.7361,0,100,True,
130,49.0763,9.15011e+06,4.70197,1,2,False,
131,1623.73,276558,4.92217,0,2,False,
132,250.95,1.78941e+06,4.90612,0,2,False,
133,122.388,3.66911e+06,5.01214,0,4,False,
134,101.061,4.44337e+06,5.08376,0,9,True,
135,382.66,1.17351e+06,5.10449,0,4,False,
137,246.767,1.81975e+06,5.44711,0,2,False,
139,107.471,4.17838e+06,5.10809,0,100,True,
140,181.269,2.47728e+06,5.21556,1,2,False,
142,136.837,3.28168e+06,5.44844,0,46,True,
143,77.4706,5.79644e+06,4.836,0,7,True,
144,277.661,1.61727e+06,4.28687,11,2,False,
145,87.6699,5.1221e+06,5.26162,0,100,True,
146,83.4818,5.37906e+06,5.27497,0,16,True,
147,794.783,565002,4.71588,0,2,False,
148,14701.6,30544.5,5.34572,1,2,False,
149,103.709,4.32993e+06,5.26961,0,8,True,
150,126.424,3.55196e+06,5.3472,0,81,True,
151,122.345,3.67039e+06,4.42072,46,2,False,
152,146.41,3.0671e+06,5.24908,0,10,True,
154,1717.04,261528,4.99531,4,2,False,
155,118.275,3.7967e+06,5.21998,0,3,False,
156,77.2302,5.81449e+06,5.32165,0,46,True,
157,95.1932,4.71729e+06,5.41296,0,34,True,
158,4090.41,109782,5.77531,0,2,False,
159,44.1997,1.01597e+07,5.17143,0,5,True,
160,58.8959,7.62454e+06,5.89184,0,9,True,
161,82.8382,5.42085e+06,6.04947,0,46,True,
162,1050.17,427603,5.67741,0,3,False,
163,103.024,4.35874e+06,5.80124,0,17,True,
164,78.3209,5.73351e+06,5.75992,0,8,True,
165,47714.3,9411.3,5.7761,0,2,False,
166,11988.2,37458,5.64004,0,2,False,
167,105.354,4.26235e+06,5.90829,0,86,True,
170,48.9486,9.17399e+06,5.28829,0,4,False,
171,93.9646,4.77897e+06,4.94692,0,8,True,
172,863.081,520291,4.3861,87,2,False,
174,129.615,3.46451e+06,5.50332,0,6,True,
175,60.9498,7.3676e+06,5.78048,0,10,True,
176,1199.14,374481,6.04267,1,2,False,
177,246.94,1.81847e+06,5.64623,0,5,False,
178,933.52,481033,6.22158,0,6,False,
179,144.107,3.11611e+06,6.44471,0,22,True,
180,155.527,2.8873e+06,6.01565,0,38,True,
181,259.193,1.73251e+06,6.29794,0,2,False,
182,454.617,987763,6.25577,52,4,False,
183,108.338,4.14492e+06,6.12716,0,34,True,
184,121.322,3.70134e+06,6.97023,0,44,True,
185,160.334,2.80074e+06,6.10527,0,100,True,
186,171.228,2.62254e+06,6.26437,0,4,False,
187,113.123,3.9696e+06,6.01943,0,29,True,
188,112.225,4.00138e+06,6.53938,0,82,True,
189,168.256,2.66888e+06,6.44164,0,2,False,
190,115.578,3.8853e+06,6.52548,0,6,True,
191,165.544,2.7126e+06,6.27448,0,2,False,
192,128.063,3.50651e+06,6.69241,0,59,True,
193,243.616,1.84328e+06,6.55251,0,2,False,
194,123.926,3.62357e+06,7.10432,0,43,True,
195,162.456,2.76415e+06,6.74011,0,100,True,
196,146.332,3.06872e+06,6.78458,0,43,True,
197,106.158,4.23006e+06,6.67048,0,30,True,
198,123.085,3.64832e+06,7.39077,0,92,True,
199,178.837,2.51097e+06,7.47328,0,100,True,
200,450.201,997451,7.56553,0,7,False,
201,183.055,2.45311e+06,8.14417,0,2,False,
202,165.96,2.70579e+06,7.71455,0,92,True,
204,17.0846,2.62842e+07,3.30359,1,2,False,
205,354.995,1.26496e+06,2.1622,1,2,False,
206,34.9058,1.28647e+07,3.44444,2,2,False,
207,481.698,932231,2.49838,1,2,False,
209,40.899,1.09796e+07,2.49308,1,4,False,
211,63.0266,7.12483e+06,3.09052,1,10,True,
213,151.796,2.95826e+06,2.5398,1,3,False,
214,254.189,1.76661e+06,2.44406,1,2,False,
219,66.2121,6.78205e+06,2.90183,1,2,False,
220,49.0198,9.16066e+06,2.6592,1,4,False,
222,372.286,1.20621e+06,2.80551,1,2,False,
223,33.1938,1.35283e+07,3.70658,1,5,True,
227,72.1711,6.22208e+06,4.66488,1,27,True,
228,57.3051,7.83619e+06,2.5089,16,2,False,
229,69.2195,6.48739e+06,4.12262,1,6,True,
230,60.8422,7.38063e+06,4.36069,1,6,True,
231,141.995,3.16246e+06,3.86677,1,2,False,
232,256.478,1.75084e+06,3.89595,1,2,False,
233,49.7332,9.02925e+06,4.14867,1,3,False,
235,93.5409,4.80061e+06,4.1167,1,4,False,
236,58.4551,7.68203e+06,4.26241,1,6,True,
237,382.107,1.1752e+06,4.34023,3,2,False,
239,343.581,1.30698e+06,3.45262,1,2,False,
240,45.6502,9.83683e+06,4.64183,1,2,False,
241,44.6615,1.00546e+07,4.61989,1,4,False,
242,134.259,3.34468e+06,4.82175,1,6,True,
243,453.507,990182,4.62935,1,2,False,
244,57.5994,7.79615e+06,4.15199,1,11,True,
246,116.142,3.86644e+06,5.34414,1,7,True,
247,344.821,1.30228e+06,5.69298,1,2,False,
248,133.647,3.36e+06,5.92857,1,10,True,
249,114.744,3.91353e+06,6.74833,1,100,True,
250,1361.53,329816,7.25764,1,3,False,
251,54.0911,8.30181e+06,4.28066,2,4,False,
255,94.3699,4.75844e+06,2.94334,2,4,False,
256,105.445,4.25867e+06,2.71607,2,2,False,
259,57.4617,7.81484e+06,3.75388,2,12,True,
261,92.1427,4.87346e+06,3.33156,2,2,False,
262,108.737,4.12972e+06,1.96668,2,2,False,
265,154.652,2.90363e+06,3.38088,2,3,False,
266,69.7716,6.43605e+06,3.07342,2,4,False,
268,31.0285,1.44723e+07,2.00204,2,2,False,
269,89.2012,5.03417e+06,2.70753,2,10,True,
273,36.0725,1.24487e+07,2.56979,2,2,False,
274,61.0558,7.35481e+06,1.67642,2,2,False,
275,192.198,2.33641e+06,3.70342,2,2,False,
276,1960.37,229065,2.31303,2,2,False,
278,80.2535,5.59544e+06,2.36268,2,3,False,
282,60.3538,7.44036e+06,2.9228,2,3,False,
283,338.751,1.32562e+06,4.13436,2,2,False,
285,53.7468,8.35499e+06,4.25772,2,8,True,
286,52.5943,8.53807e+06,4.59674,2,9,True,
287,1113.86,403151,5.20691,18,3,False,
290,477.202,941014,4.72429,2,3,False,
293,170.506,2.63365e+06,5.45264,52,2,False,
294,80.886,5.55169e+06,5.60422,4,2,False,
295,52.5836,8.53981e+06,4.79871,2,4,False,
296,657.041,683448,5.44156,2,2,False,
297,38.8925,1.1546e+07,5.1041,2,2,False,
298,168.665,2.6624e+06,4.70779,2,6,True,
299,29.4054,1.52711e+07,4.81795,2,3,False,
300,194.755,2.30573e+06,5.06751,2,4,False,
301,117.134,3.83368e+06,5.98738,2,13,True,
303,134.58,3.33672e+06,5.79032,2,47,True,
304,108.354,4.14432e+06,6.23741,2,32,True,
305,114.542,3.92043e+06,6.17494,2,36,True,
306,47714.3,9411.3,6.53193,2,2,False,
307,156.121,2.87633e+06,8.15928,2,45,True,
312,116.24,3.86315e+06,2.26078,3,2,False,
317,544.937,824048,2.7739,3,2,False,
319,39.1042,1.14835e+07,1.98452,3,2,False,
322,109.743,4.09188e+06,1.52055,3,2,False,
323,212.12,2.11698e+06,2.5499,3,2,False,
324,1882.46,238546,4.27441,27,2,False,
325,100.768,4.45632e+06,2.84366,3,2,False,
332,293.473,1.53014e+06,1.79,3,4,False,
333,199.193,2.25437e+06,2.39447,3,6,True,
334,48.215,9.31358e+06,2.10118,3,4,False,
335,62.6948,7.16254e+06,2.39837,3,4,False,
336,4319.39,103962,3.02777,5,2,False,
337,29.7544,1.5092e+07,3.18496,3,3,False,
339,29.3965,1.52758e+07,3.98827,9,2,False,
340,74.1234,6.05819e+06,3.91478,3,22,True,
341,1406.69,319226,4.09444,3,2,False,
342,16078.3,27929.2,4.01414,3,2,False,
344,97.6191,4.60006e+06,4.28076,3,27,True,
345,388.756,1.1551e+06,3.26012,4,2,False,
346,208.169,2.15716e+06,4.83615,3,4,False,
349,126.242,3.55708e+06,5.00871,3,4,False,
351,95.2571,4.71412e+06,5.23799,3,15,True,
352,123.304,3.64186e+06,7.77666,3,100,True,
354,294.056,1.5271e+06,3.43757,4,3,False,
360,60.805,7.38514e+06,3.01207,4,4,False,
363,43.7262,1.02697e+07,2.17689,4,3,False,
372,56.6792,7.92272e+06,2.8876,4,2,False,
374,58.2994,7.70254e+06,3.26135,4,16,True,
375,157.462,2.85182e+06,2.96346,4,3,False,
377,139.923,3.20928e+06,2.83111,4,3,False,
379,61.7609,7.27084e+06,3.21541,4,7,True,
380,188.171,2.38641e+06,3.46706,4,7,True,
381,19.1606,2.34363e+07,2.61784,4,2,False,
382,43.6566,1.0286e+07,3.01383,4,9,True,
384,91.5314,4.90601e+06,2.88521,4,9,True,
385,51.117,8.78482e+06,3.34525,4,2,False,
386,95.6039,4.69703e+06,3.89393,4,26,True,
387,184.597,2.43262e+06,4.42195,4,5,True,
388,910.061,493432,4.5953,4,3,False,
390,56.2172,7.98783e+06,4.25025,4,3,False,
394,11529,38950,4.52491,4,2,False,
398,339.001,1.32464e+06,4.39248,4,2,False,
399,47.8516,9.38431e+06,4.18847,4,2,False,
400,372.142,1.20667e+06,5.06008,4,7,False,
401,540.449,830890,4.81448,6,2,False,
405,354.449,1.26691e+06,4.54286,4,2,False,
407,89.233,5.03237e+06,4.18535,4,5,True,
409,53.5575,8.38452e+06,4.30266,4,3,False,
410,81.1828,5.53139e+06,5.681,4,20,True,
411,213.376,2.10452e+06,5.71454,4,11,True,
413,130.02,3.45372e+06,5.70286,4,19,True,
414,237.851,1.88796e+06,5.89974,4,2,False,
416,214.943,2.08918e+06,7.4546,4,100,True,
417,303.42,1.47998e+06,2.63643,0,2,False,
418,660.352,680022,2.6456,5,2,False,
419,92.5023,4.85452e+06,2.33816,5,5,True,
420,24.6247,1.82359e+07,2.5398,5,7,True,
422,133.211,3.37101e+06,3.62363,5,5,True,
425,326.61,1.37489e+06,2.56979,5,2,False,
426,27.0376,1.66085e+07,2.56979,5,2,False,
430,274.63,1.63512e+06,2.66369,5,2,False,
431,2161.38,207762,2.11679,5,2,False,
434,61.3835,7.31554e+06,2.72454,5,2,False,
438,89.9717,4.99106e+06,2.85852,5,8,True,
441,24.5205,1.83134e+07,2.73294,5,2,False,
443,261.973,1.71412e+06,2.2741,6,2,False,
445,93.3838,4.80869e+06,2.59677,5,9,True,
446,135.297,3.31903e+06,2.54603,5,13,True,
447,45.0529,9.96726e+06,3.89595,5,3,False,
448,84.7195,5.30048e+06,4.04614,5,4,False,
449,191.945,2.33949e+06,4.45343,5,4,False,
453,594.314,755584,3.77377,5,2,False,
454,549.922,816577,3.34071,9,2,False,
458,110.225,4.07397e+06,4.10298,5,4,False,
462,1012.86,443353,5.23333,53,3,False,
463,3426.49,131054,5.03875,5,2,False,
464,103.858,4.32372e+06,5.42053,5,30,True,
465,96.5543,4.65079e+06,4.92296,5,12,True,
468,106.228,4.22725e+06,6.31501,5,7,True,
469,123.82,3.62667e+06,3.93189,0,3,False,
470,137.802,3.25868e+06,3.52462,0,3,False,
471,92.4754,4.85593e+06,4.70197,0,2,False,
472,20.725,2.16672e+07,3.15617,0,3,False,
473,69.7514,6.43792e+06,4.41762,1,2,False,
474,177.435,2.5308e+06,2.56979,6,4,False,
479,163.928,2.73934e+06,2.69022,6,2,False,
481,87.1531,5.15247e+06,3.79133,6,6,True,
482,175.207,2.56299e+06,2.23359,6,2,False,
483,125.347,3.5825e+06,1.99332,6,4,False,
484,93.0117,4.82793e+06,3.68098,6,2,False,
486,4030.62,111411,4.36996,6,2,False,
487,139.088,3.22857e+06,1.60152,13,2,False,
490,107.506,4.17703e+06,3.36656,6,8,True,
491,189.62,2.36818e+06,3.62088,6,2,False,
492,1573.89,285315,2.46614,6,2,False,
493,152.71,2.94057e+06,3.22325,6,9,True,
497,939.318,478063,2.45516,6,2,False,
499,80.5195,5.57696e+06,3.86543,6,8,True,
