Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Ln(Adjusted intensity)/AU,Start frame,Tracklength,Included in distribution?,
0,194.223,2.31281e+06,3.92768,0,6,True,
1,105.936,4.2403e+06,3.98602,0,68,True,
2,129.428,3.47067e+06,2.85852,0,8,True,
3,90.6743,4.95401e+06,3.14589,0,15,True,
4,418.389,1.07364e+06,3.73768,61,3,False,
5,98.5348,4.5588e+06,5.25894,0,65,True,
7,152.305,2.94936e+06,4.41975,0,16,True,
8,1385.8,324147,2.78983,13,2,False,
9,48.6719,9.22916e+06,2.42148,0,6,True,
11,141.819,3.16742e+06,4.28541,0,23,True,
12,71.5121,6.28146e+06,3.90217,0,31,True,
13,71.96,6.24236e+06,3.37933,0,17,True,
15,78.5455,5.71899e+06,3.21983,0,7,True,
16,103.414,4.34372e+06,4.05897,0,23,True,
17,186.862,2.40392e+06,1.81124,0,2,False,
18,62.8453,7.14772e+06,2.88185,0,10,True,
20,2102.66,213635,3.97144,1,2,False,
21,120.086,3.74067e+06,4.16971,0,17,True,
23,230.105,1.95216e+06,2.34641,0,3,False,
26,97.7663,4.59464e+06,3.40679,0,24,True,
27,5132.37,87523.1,2.90183,0,2,False,
28,97.1226,4.62509e+06,2.86587,0,6,True,
29,1112.02,403952,2.3505,0,2,False,
30,227.023,1.97866e+06,2.6583,0,5,False,
32,112.968,3.97637e+06,4.03193,0,29,True,
33,32.8887,1.36582e+07,2.3505,0,2,False,
34,85.9576,5.22584e+06,4.20323,0,21,True,
36,68.6869,6.53983e+06,2.95546,0,5,True,
37,288.104,1.55916e+06,3.62284,0,7,False,
39,72.9432,6.15823e+06,2.89237,0,6,True,
40,61.8207,7.26618e+06,3.5657,0,10,True,
41,103.723,4.33075e+06,3.95609,0,14,True,
42,38.1483,1.17751e+07,3.59119,0,4,False,
43,28642.4,15683.1,4.5524,31,2,False,
44,55.1357,8.14719e+06,3.43619,0,4,False,
45,126.409,3.55355e+06,3.94224,0,48,True,
47,94.9894,4.72896e+06,3.36428,0,59,True,
48,303.592,1.47962e+06,3.29885,0,2,False,
49,574.802,781488,2.87074,0,3,False,
50,108.152,4.15342e+06,5.0227,0,100,True,
52,148.519,3.02454e+06,4.20595,0,27,True,
54,88.8552,5.05542e+06,2.92556,0,5,True,
56,74.1589,6.05727e+06,2.20564,0,2,False,
57,127.658,3.51878e+06,1.66837,0,3,False,
58,534.392,840583,2.23359,0,2,False,
59,80.7955,5.55973e+06,3.25186,0,12,True,
60,72.2251,6.21945e+06,2.19137,0,2,False,
61,1920.37,233914,4.32333,12,2,False,
62,133.034,3.37659e+06,5.14814,0,6,True,
63,162.438,2.76536e+06,3.8,0,2,False,
64,95.8136,4.68828e+06,4.95047,0,39,True,
65,202.697,2.21612e+06,4.14664,0,2,False,
66,55.9014,8.03559e+06,3.73768,0,5,True,
67,1518.79,295763,4.62052,0,2,False,
68,277.7,1.61758e+06,5.28764,0,94,True,
69,125.635,3.57545e+06,4.59148,0,10,True,
70,46.6097,9.6375e+06,4.00246,1,2,False,
73,77.6481,5.78509e+06,4.71127,0,6,True,
74,158.96,2.82588e+06,4.90398,0,8,True,
77,59.1591,7.5931e+06,4.58047,0,13,True,
78,93.1641,4.82161e+06,4.85477,0,51,True,
79,127.512,3.5228e+06,4.69662,0,14,True,
80,22.5919,1.98833e+07,4.38289,0,2,False,
81,265.454,1.6922e+06,4.34358,0,2,False,
82,119.114,3.77118e+06,4.31602,0,44,True,
83,1077.97,416712,4.60478,0,3,False,
85,380.91,1.17928e+06,3.93189,5,3,False,
86,121.79,3.68833e+06,4.96367,0,17,True,
